"Data de Ocorrência",Monitoramento,Servico,"Manifestações Quantidade","Usuário","Título","Conteúdo",Link,"Tipo Conteudo","Manifestacoes Detalhado","data_ultima_atualizacao",datacoleta
"2025-03-27T18:23:32.000Z","Igualdade Racial ",X,5202422,liaper21,,"O planeta em Ebulição. Toda essa violência prá que se com diálogo tudo pode ser resolvido pacificamente. #mshailenzos #zelsena #tommavi #heleviers #sstvi8 #mnwildzfir #BBB25. https://x.com/quanliheimu/status/1856507209934614658/video/1","https://twitter.com/i/web/status/1905370124644663700","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":5202422,""quotes"":0}","2025-03-27T21:46:04.000Z","2025-03-27T18:23:45.000Z"
"2025-03-26T15:25:25.000Z","Proteção e Inclusão Vulneraveis: ",X,5121851,igorsooares,,"(post diretamente de 2019 eca usp thingz) não é possível que não tenha uma louça pra lavar na casa de uns jors pra ficar falando de PCO e extrema direita no WhatsApp 2 horas da tarde de uma quarta-feira mermão vai formar uma família sei lá https://x.com/gay_reactions/status/1367512136885309443/video/1","https://twitter.com/i/web/status/1904962910876532756","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":5121849,""quotes"":0}","2025-03-26T18:36:50.000Z","2025-03-26T15:25:32.000Z"
"2025-03-26T00:03:17.000Z","Igualdade Racial ",X,5051115,"Clay_neri",,"BBB25 acabou pra mim! vai se foder tias do sofá bando de velha mal comida racista #BBBB25 https://x.com/qqrmeme/status/1576989555697233920/video/1","https://twitter.com/i/web/status/1904730848059867442","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":5051115,""quotes"":0}","2025-03-26T03:35:14.000Z","2025-03-26T00:03:31.000Z"
"2025-03-30T21:49:38.000Z","Desinformação em Políticas Públicas",X,5003096,ilyseulgikang,,"vocês acreditando em todas as mentiras que essa pessoa tá contando sem prova nenhuma, depois reclamam dos véios que caem em fake news https://x.com/sclaskz/status/1684817166468583424/video/1","https://twitter.com/i/web/status/1906509153675169942","Vídeo","{""favorites"":44,""replies"":10,""retweets"":1,""videoViews"":5003041,""quotes"":0}","2025-03-31T01:12:37.000Z","2025-03-30T21:49:48.000Z"
"2025-03-23T22:33:34.000Z","Igualdade Racial ",X,4926682,davjsz,,"odeio quando parece que eu sou um zumbi escravo das minhas emoções https://x.com/vaiatura/status/1807506699445575710/video/1","https://twitter.com/i/web/status/1903983495145267444","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":4926681,""quotes"":0}","2025-03-24T01:44:41.000Z","2025-03-23T22:33:42.000Z"
"2025-03-23T13:29:58.000Z","Desinformação em Políticas Públicas",X,4856755,tarysli,,"nem 20h e os twitteros já estão assim inventando fake news que só a coja deles acreditam #bbb25 #foraaline https://x.com/user0000O0/status/1883331898560426182/video/1","https://twitter.com/i/web/status/1903846695647019330","Vídeo","{""favorites"":12,""replies"":0,""retweets"":1,""videoViews"":4856742,""quotes"":0}","2025-03-23T16:38:51.000Z","2025-03-23T13:30:09.000Z"
"2025-03-30T08:51:34.000Z","Combate à violência contra a mulher",X,4558558,camilacomentaa,,"Vamos fazer barulho o dia todo votando sem parar no #ForaEva Todos os crimes de machismo, misoginia, racismo, golpes de pix, escândalo de app da torcida das pombas sujas e energia de vilmoca estão sendo investigados https://x.com/exaustu/status/1777756033407910352/video/1","https://twitter.com/i/web/status/1906313349203210343","Vídeo","{""favorites"":39,""replies"":1,""retweets"":3,""videoViews"":4558515,""quotes"":0}","2025-03-30T12:06:16.000Z","2025-03-30T08:51:49.000Z"
"2025-03-25T16:46:27.000Z","Proteção e Inclusão Vulneraveis: ",X,4471583,talkbarz,,"@rayescapism veia artística mais potente tbm https://x.com/poponze/status/1854368379328422364/video/1","https://twitter.com/i/web/status/1904620915637309734",Resposta,"{""favorites"":2,""replies"":1,""retweets"":0,""videoViews"":4471580,""quotes"":0}","2025-03-25T19:59:38.000Z","2025-03-25T16:46:38.000Z"
"2025-03-17T20:07:28.000Z","Desinformação em Políticas Públicas",X,4430760,poxaaJadson,,"@centraldaluisa Boatos que a Luísa que inventou o remix, verdade Centry? https://x.com/luisasonza/status/1504820754264862722/video/1","https://twitter.com/i/web/status/1901772400766697878",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4430760,""quotes"":0}","2025-03-18T00:40:59.000Z","2025-03-18T00:28:06.000Z"
"2025-03-25T20:57:09.000Z","Igualdade Racial ",X,4415966,loonafalcao,,"amtes de mais nada quero que todo argentino xenofobico racista homofobico va a merda hj https://x.com/exaustu/status/1777756033407910352/video/1","https://twitter.com/i/web/status/1904684009126318508","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4415965,""quotes"":1}","2025-03-26T00:33:47.000Z","2025-03-25T20:57:18.000Z"
"2025-03-17T12:14:12.000Z","Igualdade de Gênero",X,4394467,frndyoungchild,,"pensando aqui foi realmente um milagre um trio de incel da minha antiga escola não ter me matado dps do bullying(com razão e argumentos) diário, inclusive os três hoje são exatamente o que eu profetizei, inúteis,medíocres e sustentados por mulher https://x.com/saintdemie/status/1863988535604252981/video/1","https://twitter.com/i/web/status/1901653300497301680","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4394467,""quotes"":0}","2025-03-17T15:26:55.000Z","2025-03-17T13:24:18.000Z"
"2025-03-23T14:13:31.000Z","Igualdade Racial ",X,4377226,lourencx,,"passaram o bbb 24 todo xingando o davi, sendo racistas, xenofóbicos, e agora até vi um tuite chamando ele de gostoso… https://x.com/acervogeral/status/1505320735304302594/video/1","https://twitter.com/i/web/status/1903857652901278007","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4377226,""quotes"":0}","2025-03-23T17:22:06.000Z","2025-03-23T14:13:42.000Z"
"2025-03-19T00:23:18.000Z","Igualdade Racial ",X,4321385,"madu_veneno",,"@DiegoPereiraFe6 não podem deixar de elogiar o mais escravo de lá https://x.com/versacedl/status/1848835419196297436/video/1","https://twitter.com/i/web/status/1902199172498948299",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4321385,""quotes"":0}","2025-03-19T05:45:47.000Z","2025-03-19T00:23:34.000Z"
"2025-03-20T15:39:41.000Z","Acessibilidade e inclusão PCD",X,4306021,yuriihenriquee,,"to meio dodói das ideia https://x.com/vaiatura/status/1813262257062834318/video/1","https://twitter.com/i/web/status/1902792176913756313","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4306021,""quotes"":0}","2025-03-20T18:48:05.000Z","2025-03-20T15:39:48.000Z"
"2025-03-25T21:11:58.000Z","Proteção e Inclusão Vulneraveis: ",X,4243929,wthjsr,,"ninguem ama mais n1g do que eu eu queria injetar na veia na alma em cada canto da minha vida!!!! https://x.com/i/status/1859824342290530539/video/1","https://twitter.com/i/web/status/1904687734876176669","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4243929,""quotes"":0}","2025-03-26T00:56:41.000Z","2025-03-25T21:12:07.000Z"
"2025-03-31T18:56:26.000Z","Combate à violência contra a mulher",X,4204722,lariwelcome,,"Mas registro, quem tem o que ouvir, vai ouvir muito! E n vai ouvir pelo que disse para zeudi, mas sim porque foi tão além... pela misoginia, machismo, homofobia, desilusão por ter um dia torcido e visto algo de bom em uma pessoa horrível! https://x.com/bestoftulla/status/1671649990974873603/video/1","https://twitter.com/i/web/status/1906827954497507486","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4204722,""quotes"":0}","2025-03-31T22:16:25.000Z","2025-03-31T18:56:35.000Z"
"2025-03-30T23:43:19.000Z","Desinformação em Políticas Públicas",X,4200693,iamtheniny,,"pós bem, o desquerido do kim soohyun comprou tudo de arquivo velho do blackpink, mandou fazer a caralha de um grupo no discord, e começaram a tirar da cabeça de um camarão as fake news, e assim ninguém comenta sobre a situação de bosta dele amanhã https://x.com/bestoftulla/status/1671649990974873603/video/1","https://twitter.com/i/web/status/1906537766533341596","Vídeo","{""favorites"":26,""replies"":1,""retweets"":8,""videoViews"":4200658,""quotes"":0}","2025-03-31T03:24:49.000Z","2025-03-30T23:43:30.000Z"
"2025-03-24T22:02:37.000Z","Igualdade Racial ",X,4188299,thayllasj,,"Hoje foi só vitória! primeiro, o racista e xenofóbico giglio foi eliminado pela helena. depois, veio a eliminação mais esperada: a do rato. e, para fechar com chave de ouro, a xenofóbica shaila foi eliminada por duas latinas! Kkkkkk https://x.com/_4_b_c_d_/status/1883457288486469874/video/1","https://twitter.com/i/web/status/1904338095631380874","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":4188299,""quotes"":0}","2025-03-25T04:08:37.000Z","2025-03-24T22:02:47.000Z"
"2025-03-31T18:00:31.000Z","Políticas Públicas",X,4154082,"Santanaa_luca",,"MEUS 1000 REAIS DO PÉ DE MEIA VÃO CAIR QUARTA https://x.com/acervogeral/status/1857166299920523571/video/1","https://twitter.com/i/web/status/1906813882724913164","Vídeo","{""favorites"":2,""replies"":0,""retweets"":0,""videoViews"":4154080,""quotes"":0}","2025-03-31T21:15:33.000Z","2025-03-31T18:00:41.000Z"
"2025-03-25T17:01:13.000Z","Igualdade Racial ",X,4098697,llapizlazuliiii,,"@Swanplumes Estou sofrendo violência doméstica socorro https://x.com/baeyonsae/status/1854651309871243767/video/1","https://twitter.com/i/web/status/1904624632121942088",Resposta,"{""favorites"":1,""replies"":1,""retweets"":0,""videoViews"":4098695,""quotes"":0}","2025-03-25T19:07:44.000Z","2025-03-25T17:01:24.000Z"
"2025-03-18T11:30:00.000Z","Igualdade de Gênero",X,3995105,PoseidonMateus,,"Esses são os lerdões que te chamam de INCEL na internet: https://x.com/centraldaluisa/status/1884798799035465779/video/1","https://twitter.com/i/web/status/1902004565328740599","Vídeo","{""favorites"":105,""replies"":7,""retweets"":7,""videoViews"":3994986,""quotes"":0}","2025-03-18T15:38:58.000Z","2025-03-18T12:43:56.000Z"
"2025-03-25T13:16:43.000Z","Desinformação em Políticas Públicas",X,3982340,LilliunAzules,,"Nos 🇺🇸Repórter: Você pode compartilhar como suas informações sobre planos de guerra foram compartilhadas com um jornalista? Hegseth: Então você está falando de um suposto jornalista enganador e altamente desacreditado que fez profissão de espalhar boatos https://x.com/Acyn/status/1904309995019411933/video/1","https://twitter.com/i/web/status/1904568136914854399","Vídeo","{""favorites"":9,""replies"":2,""retweets"":2,""videoViews"":3982325,""quotes"":2}","2025-03-25T16:39:07.000Z","2025-03-25T13:16:53.000Z"
"2025-03-24T22:24:44.000Z","Igualdade Racial ",X,3978188,soathgo,,"@brunexys_ @matzeraxxx Brunexys, você entendeu que não tem problema nenhum a pessoa não se sentir atraída por negros, porém, o motivo dela não se sentir atraída pode sim ser racismo? https://x.com/gay_reactions/status/1287434796558213121/video/1","https://twitter.com/i/web/status/1904343662349148671",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3978188,""quotes"":0}","2025-03-25T04:13:48.000Z","2025-03-24T22:24:51.000Z"
"2025-03-24T15:35:54.000Z","Igualdade Racial ",X,3978026,soathgo,,"@brunexys_ @matzeraxxx A partir do momento que o motivo de você não querer ficar com negros for racismo é crime sim. https://x.com/gay_reactions/status/1287434796558213121/video/1","https://twitter.com/i/web/status/1904240773169856567",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":3978025,""quotes"":0}","2025-03-24T19:59:55.000Z","2025-03-24T15:36:02.000Z"
"2025-03-18T23:37:15.000Z","Igualdade Racial ",X,3730442,junkesx,,"@miwgoth “vou me separar de você luísa por que vão me comparar a racista que você é” https://x.com/Itspedrito/status/1704503432311111833/video/1","https://twitter.com/i/web/status/1902187584748474521",Resposta,"{""favorites"":0,""replies"":1,""retweets"":0,""videoViews"":3730441,""quotes"":0}","2025-03-19T02:32:50.000Z","2025-03-18T23:38:04.000Z"
"2025-03-19T15:10:25.000Z","Acessibilidade e inclusão PCD",X,3727204,hvmetalover,,"meu maior arrependimento da vida foi ter deixado tanta gente retardada entrar na minha vida quando nao acrescentavam em nada e ate hoje ficam no meu pé quando todos morreram pra mim a muito tempo https://x.com/SilvanaAcervo/status/1480208400625643524/video/1","https://twitter.com/i/web/status/1902422421476376622","Vídeo","{""favorites"":6,""replies"":5,""retweets"":1,""videoViews"":3727192,""quotes"":0}","2025-03-19T19:04:25.000Z","2025-03-19T15:11:40.000Z"
"2025-03-17T07:59:41.000Z","Adicção Digital",X,3667546,aeningui,,"quero ganhar no tigrinho https://x.com/lilyrosedrus/status/1868309052658512047/video/1","https://twitter.com/i/web/status/1901589249633218913","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3667546,""quotes"":0}","2025-03-18T08:20:21.000Z","2025-03-18T08:18:10.000Z"
"2025-03-30T20:55:39.000Z","Igualdade de Gênero",X,3655795,1908mitsthay,,"Oito da noite e incel nas mentimos tentando me convencer de que piada falando q bater em mulher é super cool https://x.com/choquei/status/1733597270036082798/video/1","https://twitter.com/i/web/status/1906495568261652844","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3655795,""quotes"":0}","2025-03-31T00:15:13.000Z","2025-03-30T20:55:46.000Z"
"2025-03-25T21:28:56.000Z","Igualdade Racial ",X,3515358,floplatina,,"perder já é humilhante pra uma seleção racista ainda é mil vezes pior https://x.com/acervoxcx/status/1864095522748784813/video/1","https://twitter.com/i/web/status/1904692005843673533","Vídeo","{""favorites"":1,""replies"":0,""retweets"":0,""videoViews"":3515357,""quotes"":0}","2025-03-26T01:10:43.000Z","2025-03-25T21:29:17.000Z"
"2025-03-19T13:52:06.000Z","Desinformação em Políticas Públicas",X,3454982,medsenaa,,"acabei de ver um tweet falando so temos 8 meses ate o enem e ja comecei a me desesperar no que eu me tornei mds https://x.com/acervomanga/status/1735654570586476983/video/1","https://twitter.com/i/web/status/1902402715197542576","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3454982,""quotes"":0}","2025-03-19T17:57:36.000Z","2025-03-19T13:52:21.000Z"
"2025-03-19T23:40:26.000Z","Desinformação em Políticas Públicas",X,3362207,"opsnay_",,"A bixinha da engfa caindo em fake news KKKKKKKKKKKKK https://x.com/qqrmeme/status/1501027420534628357/video/1","https://twitter.com/i/web/status/1902550772417474917","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3362207,""quotes"":0}","2025-03-20T02:49:45.000Z","2025-03-19T23:40:40.000Z"
"2025-03-20T18:00:26.000Z","Igualdade Racial ",X,3312627,"flora_tropical",,"@jejezaum @DiogoPDias apaga esse post e reposta como a Renata foi racista com a Camilla, porque o povo não tem memória com branco, parece que esquecem o fdp escrota que é essa racista dessa gralha https://x.com/blackwirow/status/1884671855639855121/video/1","https://twitter.com/i/web/status/1902827598406692941",Resposta,"{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3312627,""quotes"":0}","2025-03-20T20:10:03.000Z","2025-03-20T18:00:39.000Z"
"2025-03-22T14:26:58.000Z","Igualdade Racial ",X,3272006,Fracitah,,"Eu não sou contra xingamentos em reality show, não sendo racista! Por mim, podiam xingar a Renata até de mais coisas pra aí sim ela poder se vitimizar bastante! https://x.com/acervogeral/status/1563263908273885190/video/1","https://twitter.com/i/web/status/1903498650342367430","Vídeo","{""favorites"":2,""replies"":1,""retweets"":0,""videoViews"":3272003,""quotes"":0}","2025-03-22T17:37:41.000Z","2025-03-22T14:27:04.000Z"
"2025-03-21T11:01:25.000Z","Igualdade Racial ",X,3251541,ItaloMarsinh0,,"Esse cara está se tornando um dos jogadores mais odiado e não tem nada a ver com racismo, mas por causa de seu comportamento mimado, infantil e irresponsável. https://x.com/comentaristaedu/status/1902916057699914160/video/1","https://twitter.com/i/web/status/1903084537120243990","Vídeo","{""favorites"":732,""replies"":85,""retweets"":32,""videoViews"":3250688,""quotes"":4}","2025-03-21T14:17:03.000Z","2025-03-21T11:01:32.000Z"
"2025-03-26T16:58:02.000Z","Desinformação em Políticas Públicas",X,3251475,"_exlesbica",,"EU VENDO ESSE VÍDEO DE EXPOSED DAS FAKE NEWS DA HELENA https://x.com/acervopublico/status/1623044781822582837/video/1","https://twitter.com/i/web/status/1904986219169136975","Vídeo","{""favorites"":11,""replies"":0,""retweets"":0,""videoViews"":3251464,""quotes"":0}","2025-03-26T20:10:35.000Z","2025-03-26T16:58:09.000Z"
"2025-03-20T23:57:52.000Z","Igualdade Racial ",X,3217022,"Raven_Ju0",,"Sabe qual infelizmente é minha certeza pro jogo da semana que vem ataques racistas afinal não dá pra esperar pior deles #BRAxCOL https://x.com/monvifilms/status/1780701936448405881/video/1","https://twitter.com/i/web/status/1902917547550208458","Vídeo","{""favorites"":9,""replies"":0,""retweets"":0,""videoViews"":3217013,""quotes"":0}","2025-03-21T03:10:17.000Z","2025-03-20T23:58:03.000Z"
"2025-03-25T21:05:54.000Z","Igualdade de Gênero",X,3143676,malditacore,,"odeio estar em paz no tt e um incel estragar minha escrolagem diaria https://x.com/gay_reactions/status/1890600634094596398/video/1","https://twitter.com/i/web/status/1904686209386873293","Vídeo","{""favorites"":0,""replies"":0,""retweets"":0,""videoViews"":3143676,""quotes"":0}","2025-03-26T00:41:06.000Z","2025-03-25T21:06:07.000Z"
